Time	Object	Vector	Value
0.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
1.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
2.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
3.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
4.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
5.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
6.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.8	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
7.9	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
8.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
1.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
2.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
3.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
4.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
5.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
6.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.1	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.2	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.3	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.4	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.5	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.6	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.7	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.8	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
7.9	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
8.0	car[1].cellularNic.nrRlc.um	rlcPduDelayDl 	0.012000
0.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
0.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
1.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
2.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
3.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
4.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
5.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
6.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.1	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.2	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.3	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.4	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.5	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.6	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.7	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.8	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
7.9	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
8.0	car[1].cellularNic.nrRlc.um	rlcThroughputDl 	450.000000
